ALGORITHM,ELEMENT ARRAY TYPE,ARRAY ORDER,START TIME,END TIME,ELAPSED TIME
UntilNoChange,int,duplicates,153008621008223,153008623667622,2659399
WhileNeeded,int,duplicates,153008623692537,153008625791413,2098876
PassPerItem,int,duplicates,153008625998551,153008630614547,4615996
UntilNoChange,int,duplicates,153008630679492,153008633370410,2690918
WhileNeeded,int,duplicates,153008633403183,153008635223711,1820528
PassPerItem,int,duplicates,153008635422347,153008638904585,3482238
UntilNoChange,int,duplicates,153008638934271,153008641791701,2857430
WhileNeeded,int,duplicates,153008641839586,153008643810564,1970978
PassPerItem,int,duplicates,153008643959509,153008648440226,4480717
UntilNoChange,int,duplicates,153008648512370,153008651146116,2633746
WhileNeeded,int,duplicates,153008651199301,153008653090774,1891473
PassPerItem,int,duplicates,153008653236519,153008657016728,3780209
UntilNoChange,int,duplicates,153008657048773,153008659784809,2736036
WhileNeeded,int,duplicates,153008659807557,153008661758214,1950657
PassPerItem,int,duplicates,153008661848606,153008665401120,3552514
UntilNoChange,int,duplicates,153008665431945,153008668228698,2796753
WhileNeeded,int,duplicates,153008668251833,153008670184972,1933139
PassPerItem,int,duplicates,153008670274105,153008673743171,3469066
UntilNoChange,int,duplicates,153008673766998,153008677059248,3292250
WhileNeeded,int,duplicates,153008677100020,153008679200496,2100476
PassPerItem,int,duplicates,153008679295159,153008682967016,3671857
UntilNoChange,int,duplicates,153008682993748,153008685793591,2799843
WhileNeeded,int,duplicates,153008685819289,153008687667557,1848268
PassPerItem,int,duplicates,153008687728653,153008691206363,3477710
UntilNoChange,int,duplicates,153008691232592,153008694003406,2770814
WhileNeeded,int,duplicates,153008694030149,153008695939284,1909135
PassPerItem,int,duplicates,153008696014738,153008699597726,3582988
UntilNoChange,int,duplicates,153008699638330,153008702394057,2755727
WhileNeeded,int,duplicates,153008702426279,153008704324906,1898627
PassPerItem,int,duplicates,153008704403442,153008707997712,3594270
UntilNoChange,int,duplicates,153008708051456,153008710708870,2657414
WhileNeeded,int,duplicates,153008710733605,153008712613690,1880085
PassPerItem,int,duplicates,153008712678705,153008716353097,3674392
UntilNoChange,int,duplicates,153008716383875,153008719102022,2718147
WhileNeeded,int,duplicates,153008719126445,153008721137274,2010829
PassPerItem,int,duplicates,153008721229220,153008724809319,3580099
UntilNoChange,int,duplicates,153008724838702,153008727520746,2682044
WhileNeeded,int,duplicates,153008727544813,153008729400036,1855223
PassPerItem,int,duplicates,153008729489020,153008733217667,3728647
UntilNoChange,int,duplicates,153008733244237,153008735993492,2749255
WhileNeeded,int,duplicates,153008736030116,153008737936152,1906036
PassPerItem,int,duplicates,153008738038094,153008741660175,3622081
UntilNoChange,int,duplicates,153008741700403,153008744380317,2679914
WhileNeeded,int,duplicates,153008744405423,153008746408881,2003458
PassPerItem,int,duplicates,153008746479419,153008750271015,3791596
UntilNoChange,int,duplicates,153008750332330,153008753004638,2672308
WhileNeeded,int,duplicates,153008753034570,153008754905011,1870441
PassPerItem,int,duplicates,153008755002941,153008758509228,3506287
UntilNoChange,int,duplicates,153008758538644,153008761238178,2699534
WhileNeeded,int,duplicates,153008761261282,153008763382121,2120839
PassPerItem,int,duplicates,153008763479551,153008767353583,3874032
UntilNoChange,int,duplicates,153008767400556,153008770229726,2829170
WhileNeeded,int,duplicates,153008770284012,153008772315630,2031618
PassPerItem,int,duplicates,153008772478415,153008776074983,3596568
UntilNoChange,int,duplicates,153008776111314,153008778800580,2689266
WhileNeeded,int,duplicates,153008778830527,153008780696534,1866007
PassPerItem,int,duplicates,153008780785969,153008784413033,3627064
UntilNoChange,int,duplicates,153008784442071,153008787154009,2711938
WhileNeeded,int,duplicates,153008787177306,153008789069192,1891886
PassPerItem,int,duplicates,153008789154580,153008792741459,3586879
UntilNoChange,int,duplicates,153008792760358,153008795435295,2674937
WhileNeeded,int,duplicates,153008795470510,153008797320017,1849507
PassPerItem,int,duplicates,153008797364862,153008800871467,3506605
UntilNoChange,int,duplicates,153008800895695,153008803542653,2646958
WhileNeeded,int,duplicates,153008803566376,153008805590540,2024164
PassPerItem,int,duplicates,153008805655479,153008809194575,3539096
UntilNoChange,int,duplicates,153008809218014,153008811860049,2642035
WhileNeeded,int,duplicates,153008811881882,153008813737774,1855892
PassPerItem,int,duplicates,153008813782273,153008817278188,3495915
UntilNoChange,int,duplicates,153008817298537,153008819846826,2548289
WhileNeeded,int,duplicates,153008819866456,153008821687615,1821159
PassPerItem,int,duplicates,153008821725751,153008825191690,3465939
UntilNoChange,int,duplicates,153008825210931,153008827800241,2589310
WhileNeeded,int,duplicates,153008827819229,153008829621251,1802022
PassPerItem,int,duplicates,153008829663321,153008833171267,3507946
UntilNoChange,int,duplicates,153008833195846,153008835830610,2634764
WhileNeeded,int,duplicates,153008835848688,153008837702469,1853781
PassPerItem,int,duplicates,153008837744556,153008841246920,3502364
UntilNoChange,int,duplicates,153008841267522,153008843805640,2538118
WhileNeeded,int,duplicates,153008843824509,153008845619445,1794936
PassPerItem,int,duplicates,153008845657041,153008849156978,3499937
UntilNoChange,int,duplicates,153008849176242,153008851740170,2563928
WhileNeeded,int,duplicates,153008851759295,153008853585635,1826340
PassPerItem,int,duplicates,153008853628895,153008857093386,3464491
UntilNoChange,int,duplicates,153008857112827,153008859774546,2661719
WhileNeeded,int,duplicates,153008859798548,153008861658646,1860098
PassPerItem,int,duplicates,153008861736088,153008865150700,3414612
UntilNoChange,int,duplicates,153008865171664,153008867818432,2646768
WhileNeeded,int,duplicates,153008867839984,153008869702091,1862107
PassPerItem,int,duplicates,153008869748149,153008873207406,3459257
UntilNoChange,int,duplicates,153008873228158,153008875893120,2664962
WhileNeeded,int,duplicates,153008875912428,153008877736296,1823868
PassPerItem,int,duplicates,153008877772698,153008881276142,3503444
UntilNoChange,int,duplicates,153008881298048,153008883898002,2599954
WhileNeeded,int,duplicates,153008883923459,153008885822876,1899417
PassPerItem,int,duplicates,153008885877113,153008889329133,3452020
UntilNoChange,int,duplicates,153008889351969,153008891854051,2502082
WhileNeeded,int,duplicates,153008891882248,153008893720761,1838513
PassPerItem,int,duplicates,153008893766377,153008897232327,3465950
UntilNoChange,int,duplicates,153008897252605,153008899845824,2593219
WhileNeeded,int,duplicates,153008899866055,153008901697324,1831269
PassPerItem,int,duplicates,153008901734856,153008905223985,3489129
UntilNoChange,int,duplicates,153008905243885,153008907794409,2550524
WhileNeeded,int,duplicates,153008907814142,153008909629336,1815194
PassPerItem,int,duplicates,153008909666015,153008913132653,3466638
UntilNoChange,int,duplicates,153008913157622,153008915704080,2546458
WhileNeeded,int,duplicates,153008915724260,153008917534827,1810567
PassPerItem,int,duplicates,153008917615972,153008921388966,3772994
UntilNoChange,int,duplicates,153008921430344,153008924197193,2766849
WhileNeeded,int,duplicates,153008924227858,153008926147168,1919310
PassPerItem,int,duplicates,153008926234348,153008929791093,3556745
UntilNoChange,int,duplicates,153008929824706,153008932514938,2690232
WhileNeeded,int,duplicates,153008932539457,153008934518401,1978944
PassPerItem,int,duplicates,153008934601574,153008938170757,3569183
UntilNoChange,int,duplicates,153008938220578,153008940991957,2771379
WhileNeeded,int,duplicates,153008941045380,153008942909348,1863968
PassPerItem,int,duplicates,153008943013262,153008946579848,3566586
UntilNoChange,int,duplicates,153008946608256,153008949234309,2626053
WhileNeeded,int,duplicates,153008949258440,153008951160563,1902123
PassPerItem,int,duplicates,153008951243241,153008954732946,3489705
UntilNoChange,int,duplicates,153008954760455,153008957417206,2656751
WhileNeeded,int,duplicates,153008957443638,153008959298936,1855298
PassPerItem,int,duplicates,153008959348859,153008962951524,3602665
UntilNoChange,int,duplicates,153008962983111,153008965666219,2683108
WhileNeeded,int,duplicates,153008965690106,153008967745349,2055243
PassPerItem,int,duplicates,153008967797502,153008971384176,3586674
UntilNoChange,int,duplicates,153008971410209,153008974396453,2986244
WhileNeeded,int,duplicates,153008974429534,153008976330675,1901141
PassPerItem,int,duplicates,153008976418613,153008979957320,3538707
UntilNoChange,int,duplicates,153008979980459,153008982651015,2670556
WhileNeeded,int,duplicates,153008982674175,153008984558874,1884699
PassPerItem,int,duplicates,153008984622391,153008988114116,3491725
UntilNoChange,int,duplicates,153008988138997,153008990699392,2560395
WhileNeeded,int,duplicates,153008990726167,153008992631820,1905653
PassPerItem,int,duplicates,153008992683770,153008996230366,3546596
UntilNoChange,int,duplicates,153008996256990,153008998787919,2530929
WhileNeeded,int,duplicates,153008998812886,153009000726099,1913213
PassPerItem,int,duplicates,153009000798880,153009004324898,3526018
UntilNoChange,int,duplicates,153009004349507,153009006918595,2569088
WhileNeeded,int,duplicates,153009006939240,153009008885033,1945793
PassPerItem,int,duplicates,153009008929024,153009012401186,3472162
UntilNoChange,int,duplicates,153009012421307,153009015001463,2580156
WhileNeeded,int,duplicates,153009015020570,153009016889739,1869169
PassPerItem,int,duplicates,153009016932288,153009020397897,3465609
UntilNoChange,int,duplicates,153009020417674,153009023012288,2594614
WhileNeeded,int,duplicates,153009023031143,153009024957329,1926186
PassPerItem,int,duplicates,153009024994680,153009028498015,3503335
UntilNoChange,int,duplicates,153009028516603,153009031120766,2604163
WhileNeeded,int,duplicates,153009031139594,153009033038729,1899135
PassPerItem,int,duplicates,153009033075958,153009036498213,3422255
UntilNoChange,int,duplicates,153009036518372,153009039111102,2592730
WhileNeeded,int,duplicates,153009039129752,153009040979415,1849663
PassPerItem,int,duplicates,153009041015880,153009044505300,3489420
UntilNoChange,int,duplicates,153009044526879,153009047152834,2625955
WhileNeeded,int,duplicates,153009047172560,153009049087067,1914507
PassPerItem,int,duplicates,153009049136792,153009052619774,3482982
UntilNoChange,int,duplicates,153009052640292,153009055239135,2598843
WhileNeeded,int,duplicates,153009055258340,153009057130466,1872126
PassPerItem,int,duplicates,153009057173881,153009060697859,3523978
UntilNoChange,int,duplicates,153009060718474,153009063352243,2633769
WhileNeeded,int,duplicates,153009063371347,153009065235750,1864403
PassPerItem,int,duplicates,153009065279452,153009068772434,3492982
UntilNoChange,int,duplicates,153009068792867,153009071501183,2708316
WhileNeeded,int,duplicates,153009071521058,153009073399940,1878882
PassPerItem,int,duplicates,153009073442680,153009076932727,3490047
UntilNoChange,int,duplicates,153009076963076,153009079578378,2615302
WhileNeeded,int,duplicates,153009079601964,153009081500672,1898708
PassPerItem,int,duplicates,153009081538503,153009085073015,3534512
UntilNoChange,int,duplicates,153009085093333,153009087760145,2666812
WhileNeeded,int,duplicates,153009087779397,153009089631153,1851756
PassPerItem,int,duplicates,153009089668095,153009093140413,3472318
UntilNoChange,int,duplicates,153009093160257,153009095788356,2628099
WhileNeeded,int,duplicates,153009095806046,153009097655761,1849715
PassPerItem,int,duplicates,153009097692202,153009101113811,3421609
UntilNoChange,int,duplicates,153009101128921,153009103712672,2583751
WhileNeeded,int,duplicates,153009103730089,153009105551447,1821358
PassPerItem,int,duplicates,153009105586940,153009109053866,3466926
UntilNoChange,int,duplicates,153009109072307,153009111708886,2636579
WhileNeeded,int,duplicates,153009111728663,153009113637490,1908827
PassPerItem,int,duplicates,153009113680706,153009117141732,3461026
UntilNoChange,int,duplicates,153009117164036,153009119739630,2575594
WhileNeeded,int,duplicates,153009119761221,153009121575821,1814600
PassPerItem,int,duplicates,153009121621776,153009125072872,3451096
UntilNoChange,int,duplicates,153009125093401,153009127624601,2531200
WhileNeeded,int,duplicates,153009127642662,153009129474722,1832060
PassPerItem,int,duplicates,153009129517981,153009132972177,3454196
UntilNoChange,int,duplicates,153009132993568,153009135696120,2702552
WhileNeeded,int,duplicates,153009135782815,153009137623315,1840500
PassPerItem,int,duplicates,153009137670802,153009141216419,3545617
UntilNoChange,int,duplicates,153009141239514,153009143827468,2587954
WhileNeeded,int,duplicates,153009143848472,153009145676834,1828362
PassPerItem,int,duplicates,153009145719601,153009149253610,3534009
UntilNoChange,int,duplicates,153009149277249,153009151958378,2681129
WhileNeeded,int,duplicates,153009151980031,153009153889541,1909510
PassPerItem,int,duplicates,153009153945439,153009157414137,3468698
UntilNoChange,int,duplicates,153009157435602,153009160143485,2707883
WhileNeeded,int,duplicates,153009160164491,153009161985082,1820591
PassPerItem,int,duplicates,153009162070373,153009165653758,3583385
UntilNoChange,int,duplicates,153009165675714,153009168458990,2783276
WhileNeeded,int,duplicates,153009168485720,153009170392071,1906351
PassPerItem,int,duplicates,153009170478101,153009173933618,3455517
UntilNoChange,int,duplicates,153009173959394,153009176612174,2652780
WhileNeeded,int,duplicates,153009176635026,153009178492865,1857839
PassPerItem,int,duplicates,153009178540373,153009182046652,3506279
UntilNoChange,int,duplicates,153009182068095,153009184729136,2661041
WhileNeeded,int,duplicates,153009184749697,153009186676437,1926740
PassPerItem,int,duplicates,153009186723490,153009190291876,3568386
UntilNoChange,int,duplicates,153009190314248,153009192901750,2587502
WhileNeeded,int,duplicates,153009192923486,153009194775047,1851561
PassPerItem,int,duplicates,153009194820880,153009198331043,3510163
UntilNoChange,int,duplicates,153009198354132,153009201036042,2681910
WhileNeeded,int,duplicates,153009201057999,153009202930568,1872569
PassPerItem,int,duplicates,153009202975571,153009206495902,3520331
UntilNoChange,int,duplicates,153009206517990,153009209257422,2739432
WhileNeeded,int,duplicates,153009209278590,153009211219697,1941107
